"Activity" "Subject" "Mean"
"SITTING" 14 -0.652785771580731
"SITTING" 14 -0.652592739596078
"SITTING" 14 -0.652042579791444
"SITTING" 14 -0.651899995723529
"SITTING" 14 -0.651477403873975
"SITTING" 14 -0.650465557803209
"SITTING" 14 -0.650119593916973
"SITTING" 14 -0.649780019841996
"SITTING" 14 -0.64865901412395
"SITTING" 14 -0.647310791611105
"SITTING" 14 -0.643049170983565
"SITTING" 14 -0.638973131154724
"SITTING" 14 -0.63859448793779
"SITTING" 14 -0.638105179070588
"SITTING" 14 -0.6370085159918
"SITTING" 14 -0.636547081569697
"SITTING" 14 -0.635596483651693
"SITTING" 14 -0.634222960979857
"SITTING" 14 -0.632015936234581
"SITTING" 14 -0.631300186170802
"SITTING" 14 -0.628591238190731
"SITTING" 14 -0.627981695122103
"SITTING" 14 -0.626021040742068
"SITTING" 14 -0.624916799083244
"SITTING" 14 -0.622909748689786
"SITTING" 14 -0.620094927038146
"SITTING" 14 -0.61904488586221
"SITTING" 14 -0.61227569973369
"SITTING" 14 -0.604910121905169
"SITTING" 14 -0.59313938157344
"SITTING" 14 -0.586190196280392
"SITTING" 14 -0.585192957944403
"SITTING" 14 -0.511202390189483
"SITTING" 15 -0.670839976792086
"SITTING" 15 -0.661940588300357
"SITTING" 15 -0.661688609527504
"SITTING" 15 -0.66132099844902
"SITTING" 15 -0.659996490232538
"SITTING" 15 -0.65998932454492
"SITTING" 15 -0.659368198305472
"SITTING" 15 -0.658714111057398
"SITTING" 15 -0.657314653192335
"SITTING" 15 -0.657056297734153
"SITTING" 15 -0.657027833800356
"SITTING" 15 -0.656407931688948
"SITTING" 15 -0.655957712483422
"SITTING" 15 -0.655419041231016
"SITTING" 15 -0.655245937008021
"SITTING" 15 -0.655226086989305
"SITTING" 15 -0.65516731504795
"SITTING" 15 -0.654380205800374
"SITTING" 15 -0.653515339505526
"SITTING" 15 -0.652824617944029
"SITTING" 15 -0.652344997137344
"SITTING" 15 -0.651726775228342
"SITTING" 15 -0.650584698049911
"SITTING" 15 -0.650117255090018
"SITTING" 15 -0.649958300432406
"SITTING" 15 -0.649837598893048
"SITTING" 15 -0.647352987077718
"SITTING" 15 -0.647250005546881
"SITTING" 15 -0.647141108458556
"SITTING" 15 -0.646646243691266
"SITTING" 15 -0.646604741891444
"SITTING" 15 -0.646418775389127
"SITTING" 15 -0.645607048463993
"SITTING" 15 -0.645483592397504
"SITTING" 15 -0.644826006636685
"SITTING" 15 -0.644625848820856
"SITTING" 15 -0.644398963556649
"SITTING" 15 -0.644162603119875
"SITTING" 15 -0.643239395536007
"SITTING" 15 -0.641795577094082
"SITTING" 15 -0.641713194833857
"SITTING" 15 -0.638099743088414
"SITTING" 15 -0.637439327776827
"SITTING" 15 -0.637240482972674
"SITTING" 15 -0.631432221287522
"SITTING" 15 -0.631412403050446
"SITTING" 15 -0.630290376675223
"SITTING" 15 -0.629649759050624
"SITTING" 15 -0.62927325594344
"SITTING" 15 -0.627534367903745
"SITTING" 15 -0.625076709534973
"SITTING" 15 -0.623921686304635
"SITTING" 15 -0.620805709159002
"SITTING" 15 -0.616555173218538
"SITTING" 15 -0.611454659254011
"SITTING" 15 -0.606850667668627
"SITTING" 15 -0.604528075249346
"SITTING" 15 -0.591428568141248
"SITTING" 15 -0.514046649775936
"SITTING" 16 -0.662791005714082
"SITTING" 16 -0.66191560496057
"SITTING" 16 -0.660033317306667
"SITTING" 16 -0.659568244222282
"SITTING" 16 -0.659394998075062
"SITTING" 16 -0.658562829881319
"SITTING" 16 -0.658447614374688
"SITTING" 16 -0.658280332187576
"SITTING" 16 -0.657927804116934
"SITTING" 16 -0.657737260958467
"SITTING" 16 -0.657476712893583
"SITTING" 16 -0.657265404182531
"SITTING" 16 -0.657060429969733
"SITTING" 16 -0.657046252083779
"SITTING" 16 -0.656857179827807
"SITTING" 16 -0.655987852598752
"SITTING" 16 -0.655752954464528
"SITTING" 16 -0.655404518308021
"SITTING" 16 -0.654803047163565
"SITTING" 16 -0.654115272760784
"SITTING" 16 -0.653974301231551
"SITTING" 16 -0.653615327775579
"SITTING" 16 -0.653037251356168
"SITTING" 16 -0.652996596057772
"SITTING" 16 -0.652912418017558
"SITTING" 16 -0.652766418922032
"SITTING" 16 -0.652593808865419
"SITTING" 16 -0.652539123152941
"SITTING" 16 -0.652217613425579
"SITTING" 16 -0.652045841735829
"SITTING" 16 -0.651146203982175
"SITTING" 16 -0.651121473623529
"SITTING" 16 -0.65101147749287
"SITTING" 16 -0.650839650348841
"SITTING" 16 -0.650546326839162
"SITTING" 16 -0.650453109470767
"SITTING" 16 -0.650400827172192
"SITTING" 16 -0.650143479386096
"SITTING" 16 -0.650047509819073
"SITTING" 16 -0.649970504466845
"SITTING" 16 -0.64988328211836
"SITTING" 16 -0.649768764134849
"SITTING" 16 -0.649260690895009
"SITTING" 16 -0.64890687833672
"SITTING" 16 -0.648826503081996
"SITTING" 16 -0.648559022154171
"SITTING" 16 -0.647984848666488
"SITTING" 16 -0.647906017169697
"SITTING" 16 -0.646801118382353
"SITTING" 16 -0.645728131914563
"SITTING" 16 -0.645287229274688
"SITTING" 16 -0.644889481322638
"SITTING" 16 -0.64421350640713
"SITTING" 16 -0.638667547298039
"SITTING" 16 -0.63709792283975
"SITTING" 16 -0.63584554994549
"SITTING" 16 -0.632363007627594
"SITTING" 16 -0.62860085763713
"SITTING" 16 -0.627700871403583
"SITTING" 16 -0.62749694355082
"SITTING" 16 -0.624986624903922
"SITTING" 16 -0.622807979796453
"SITTING" 16 -0.611982650891159
"SITTING" 16 -0.60981923124082
"SITTING" 16 -0.589634933315151
"SITTING" 16 -0.587045542065419
"SITTING" 16 -0.551752097213791
"SITTING" 16 -0.541722222646488
"SITTING" 16 -0.539180246111408
"SITTING" 17 -0.65938116871533
"SITTING" 17 -0.658712059547772
"SITTING" 17 -0.6575242467041
"SITTING" 17 -0.657071338104991
"SITTING" 17 -0.656602080605348
"SITTING" 17 -0.656264510002674
"SITTING" 17 -0.655679767148485
"SITTING" 17 -0.654944497238859
"SITTING" 17 -0.653918324780214
"SITTING" 17 -0.653684025447059
"SITTING" 17 -0.653443079900357
"SITTING" 17 -0.653400220433422
"SITTING" 17 -0.653141205739216
"SITTING" 17 -0.652794032722282
"SITTING" 17 -0.652060499477005
"SITTING" 17 -0.651852347318324
"SITTING" 17 -0.651636911006061
"SITTING" 17 -0.651555186922103
"SITTING" 17 -0.651543304949198
"SITTING" 17 -0.651246317444207
"SITTING" 17 -0.650643035893583
"SITTING" 17 -0.649538035422709
"SITTING" 17 -0.649376148211943
"SITTING" 17 -0.649309790953601
"SITTING" 17 -0.649309664498039
"SITTING" 17 -0.649275681274688
"SITTING" 17 -0.649228360800374
"SITTING" 17 -0.649096475701248
"SITTING" 17 -0.649012255872549
"SITTING" 17 -0.648080831311052
"SITTING" 17 -0.648015900436007
"SITTING" 17 -0.647782611581105
"SITTING" 17 -0.646887897388414
"SITTING" 17 -0.646739102075936
"SITTING" 17 -0.646657197499109
"SITTING" 17 -0.646262040343315
"SITTING" 17 -0.645893401186274
"SITTING" 17 -0.645825792038396
"SITTING" 17 -0.645715826338681
"SITTING" 17 -0.644849259983779
"SITTING" 17 -0.644783543670054
"SITTING" 17 -0.644568345625187
"SITTING" 17 -0.644480173667914
"SITTING" 17 -0.64446236808984
"SITTING" 17 -0.643487414919626
"SITTING" 17 -0.643203243522103
"SITTING" 17 -0.642904806917451
"SITTING" 17 -0.640803361013191
"SITTING" 17 -0.640263399866845
"SITTING" 17 -0.639389380653298
"SITTING" 17 -0.638580216095722
"SITTING" 17 -0.635718407126007
"SITTING" 17 -0.634366155385205
"SITTING" 17 -0.633692267438859
"SITTING" 17 -0.633406877092834
"SITTING" 17 -0.63311758921508
"SITTING" 17 -0.63117855075811
"SITTING" 17 -0.629655821787701
"SITTING" 17 -0.629059833560606
"SITTING" 17 -0.629026729899643
"SITTING" 17 -0.612277635291052
"SITTING" 17 -0.601087505648128
"SITTING" 17 -0.599868549231551
"SITTING" 17 -0.583934493459661
"SITTING" 18 -0.661134193042799
"SITTING" 18 -0.660750974943494
"SITTING" 18 -0.659451428059661
"SITTING" 18 -0.659379060980465
"SITTING" 18 -0.659212924322816
"SITTING" 18 -0.659091116022816
"SITTING" 18 -0.658411104842781
"SITTING" 18 -0.658307636421872
"SITTING" 18 -0.657954931032086
"SITTING" 18 -0.657595561207843
"SITTING" 18 -0.657517845840998
"SITTING" 18 -0.656851050244372
"SITTING" 18 -0.65676169453779
"SITTING" 18 -0.656754332357576
"SITTING" 18 -0.656347245272192
"SITTING" 18 -0.655906623516135
"SITTING" 18 -0.655893236601426
"SITTING" 18 -0.655662158955971
"SITTING" 18 -0.655369450351872
"SITTING" 18 -0.655348803026916
"SITTING" 18 -0.65465694665615
"SITTING" 18 -0.654442002590196
"SITTING" 18 -0.654139824944029
"SITTING" 18 -0.654081066067023
"SITTING" 18 -0.654057493824171
"SITTING" 18 -0.653560981741961
"SITTING" 18 -0.653174374588057
"SITTING" 18 -0.652807884220963
"SITTING" 18 -0.652680849352481
"SITTING" 18 -0.651940124141177
"SITTING" 18 -0.651890478651034
"SITTING" 18 -0.651622739736542
"SITTING" 18 -0.651292048968414
"SITTING" 18 -0.651267442044385
"SITTING" 18 -0.651057644548485
"SITTING" 18 -0.651021795374078
"SITTING" 18 -0.650746850806774
"SITTING" 18 -0.650231509390196
"SITTING" 18 -0.649672163171658
"SITTING" 18 -0.649551863677611
"SITTING" 18 -0.64855054252139
"SITTING" 18 -0.648332330615508
"SITTING" 18 -0.648193096223708
"SITTING" 18 -0.647331198088235
"SITTING" 18 -0.647193386418788
"SITTING" 18 -0.646757690851693
"SITTING" 18 -0.646031700905529
"SITTING" 18 -0.644450875553476
"SITTING" 18 -0.644413030000891
"SITTING" 18 -0.642049235578004
"SITTING" 18 -0.640970684963868
"SITTING" 18 -0.636915122757868
"SITTING" 18 -0.630150461754902
"SITTING" 18 -0.629636277653832
"SITTING" 18 -0.624407152288414
"SITTING" 18 -0.622964850200891
"SITTING" 18 -0.617748710801123
"SITTING" 19 -0.657298655840303
"SITTING" 19 -0.657198949873904
"SITTING" 19 -0.656171759914795
"SITTING" 19 -0.653582972545668
"SITTING" 19 -0.653200739147861
"SITTING" 19 -0.652853358015508
"SITTING" 19 -0.652712879314082
"SITTING" 19 -0.652101542245276
"SITTING" 19 -0.651981571198574
"SITTING" 19 -0.651861639392513
"SITTING" 19 -0.651749885683957
"SITTING" 19 -0.651258295331016
"SITTING" 19 -0.651163785209376
"SITTING" 19 -0.650626649304456
"SITTING" 19 -0.650251960835472
"SITTING" 19 -0.650016121870945
"SITTING" 19 -0.649983244485383
"SITTING" 19 -0.649737922896886
"SITTING" 19 -0.64970542388164
"SITTING" 19 -0.64915968463262
"SITTING" 19 -0.649046552874688
"SITTING" 19 -0.648975544132442
"SITTING" 19 -0.648542241582531
"SITTING" 19 -0.647228966118717
"SITTING" 19 -0.646882400946168
"SITTING" 19 -0.646414179805348
"SITTING" 19 -0.645570650208556
"SITTING" 19 -0.645408998261854
"SITTING" 19 -0.645343519453832
"SITTING" 19 -0.645150771875312
"SITTING" 19 -0.645136937007843
"SITTING" 19 -0.644903129852406
"SITTING" 19 -0.64435026864902
"SITTING" 19 -0.644190639583725
"SITTING" 19 -0.643813636838538
"SITTING" 19 -0.643541113235829
"SITTING" 19 -0.643493839028996
"SITTING" 19 -0.64332856459287
"SITTING" 19 -0.642259508568093
"SITTING" 19 -0.641503169270232
"SITTING" 19 -0.641035013776292
"SITTING" 19 -0.640981428759037
"SITTING" 19 -0.64000231724902
"SITTING" 19 -0.638873494195365
"SITTING" 19 -0.638808337985561
"SITTING" 19 -0.63832479228508
"SITTING" 19 -0.638175977123494
"SITTING" 19 -0.638065130364171
"SITTING" 19 -0.637741185795134
"SITTING" 19 -0.637493261136364
"SITTING" 19 -0.635921944063501
"SITTING" 19 -0.635105306272727
"SITTING" 19 -0.63480107493672
"SITTING" 19 -0.63386590338164
"SITTING" 19 -0.633753847214439
"SITTING" 19 -0.633691760790731
"SITTING" 19 -0.633351126908734
"SITTING" 19 -0.632299975761141
"SITTING" 19 -0.631077682225829
"SITTING" 19 -0.630156828200178
"SITTING" 19 -0.629083119224599
"SITTING" 19 -0.628982060159037
"SITTING" 19 -0.627081620831189
"SITTING" 19 -0.625823787876292
"SITTING" 19 -0.624248393940463
"SITTING" 19 -0.623469972755882
"SITTING" 19 -0.619951289481408
"SITTING" 19 -0.617148437403743
"SITTING" 19 -0.616522640040642
"SITTING" 19 -0.608035486731854
"SITTING" 19 -0.598035814992157
"SITTING" 19 -0.587061670570053
"SITTING" 19 -0.569354300803387
"SITTING" 20 -0.661227821966488
"SITTING" 20 -0.660774859555615
"SITTING" 20 -0.658802911749911
"SITTING" 20 -0.658422856508913
"SITTING" 20 -0.65826049856738
"SITTING" 20 -0.658243497109269
"SITTING" 20 -0.657473963682371
"SITTING" 20 -0.65744764188574
"SITTING" 20 -0.656623584847415
"SITTING" 20 -0.656436263982103
"SITTING" 20 -0.656041671594652
"SITTING" 20 -0.65599320835615
"SITTING" 20 -0.655500832058164
"SITTING" 20 -0.655309397205169
"SITTING" 20 -0.654733107568984
"SITTING" 20 -0.654392234003529
"SITTING" 20 -0.654323934587701
"SITTING" 20 -0.654216633665597
"SITTING" 20 -0.654108411697914
"SITTING" 20 -0.653924883639572
"SITTING" 20 -0.653142067037255
"SITTING" 20 -0.652906099945633
"SITTING" 20 -0.652625519291444
"SITTING" 20 -0.652572517878966
"SITTING" 20 -0.65167723457451
"SITTING" 20 -0.651343350548841
"SITTING" 20 -0.650800441045989
"SITTING" 20 -0.650373678383779
"SITTING" 20 -0.64947082825098
"SITTING" 20 -0.648382722263458
"SITTING" 20 -0.648222843731907
"SITTING" 20 -0.648180790790909
"SITTING" 20 -0.647415894678289
"SITTING" 20 -0.647165555777647
"SITTING" 20 -0.64706540154934
"SITTING" 20 -0.645325333346702
"SITTING" 20 -0.643472003798217
"SITTING" 20 -0.641676592567879
"SITTING" 20 -0.641630136518004
"SITTING" 20 -0.641115690410695
"SITTING" 20 -0.64016711933369
"SITTING" 20 -0.639915658668627
"SITTING" 20 -0.638925276840285
"SITTING" 20 -0.637407359918538
"SITTING" 20 -0.636226315088663
"SITTING" 20 -0.634223262875223
"SITTING" 20 -0.633105109069162
"SITTING" 20 -0.630864614011907
"SITTING" 20 -0.629069956761676
"SITTING" 20 -0.628416955767112
"SITTING" 20 -0.626812516203797
"SITTING" 20 -0.626178630055258
"SITTING" 20 -0.624412761052585
"SITTING" 20 -0.624316399501248
"SITTING" 20 -0.624314321982353
"SITTING" 20 -0.623017400778734
"SITTING" 20 -0.621353508738503
"SITTING" 20 -0.620656451066132
"SITTING" 20 -0.618098466016043
"SITTING" 20 -0.61493830851795
"SITTING" 20 -0.613535277608556
"SITTING" 20 -0.61186298012549
"SITTING" 20 -0.609546866553209
"SITTING" 20 -0.579386592699644
"SITTING" 20 -0.575985773806061
"SITTING" 20 -0.572039075620553
"SITTING" 21 -0.66154785162139
"SITTING" 21 -0.66116089064902
"SITTING" 21 -0.659855726753797
"SITTING" 21 -0.6595890417259
"SITTING" 21 -0.659588552645989
"SITTING" 21 -0.659207141284526
"SITTING" 21 -0.658810076975758
"SITTING" 21 -0.658245260562389
"SITTING" 21 -0.657973895635294
"SITTING" 21 -0.657725915815686
"SITTING" 21 -0.657242927141711
"SITTING" 21 -0.65721900258984
"SITTING" 21 -0.657043799514795
"SITTING" 21 -0.656337396612121
"SITTING" 21 -0.654921465098752
"SITTING" 21 -0.654782613194456
"SITTING" 21 -0.654037034841355
"SITTING" 21 -0.653894714967736
"SITTING" 21 -0.653538110567201
"SITTING" 21 -0.65336619305615
"SITTING" 21 -0.653305076128699
"SITTING" 21 -0.652963250109982
"SITTING" 21 -0.652752675032214
"SITTING" 21 -0.65273081861057
"SITTING" 21 -0.652438316798574
"SITTING" 21 -0.65242077288467
"SITTING" 21 -0.651780002300178
"SITTING" 21 -0.651648984040713
"SITTING" 21 -0.651604447425651
"SITTING" 21 -0.651401153474332
"SITTING" 21 -0.65128290968467
"SITTING" 21 -0.651078709193583
"SITTING" 21 -0.650702461312478
"SITTING" 21 -0.650673042193708
"SITTING" 21 -0.650097067364563
"SITTING" 21 -0.649993690744207
"SITTING" 21 -0.649959538306417
"SITTING" 21 -0.649795691545989
"SITTING" 21 -0.649716576315686
"SITTING" 21 -0.649574994695722
"SITTING" 21 -0.649502034188235
"SITTING" 21 -0.649488988091087
"SITTING" 21 -0.649080131805116
"SITTING" 21 -0.648868256577362
"SITTING" 21 -0.647331038461729
"SITTING" 21 -0.647302623802139
"SITTING" 21 -0.647254880770053
"SITTING" 21 -0.646956878920677
"SITTING" 21 -0.646813256857932
"SITTING" 21 -0.646754158345098
"SITTING" 21 -0.646433459548841
"SITTING" 21 -0.645942662052282
"SITTING" 21 -0.645865580662585
"SITTING" 21 -0.645673100812834
"SITTING" 21 -0.645613469755793
"SITTING" 21 -0.645402482598039
"SITTING" 21 -0.645274475042781
"SITTING" 21 -0.644687705703387
"SITTING" 21 -0.644564128084849
"SITTING" 21 -0.644003432003565
"SITTING" 21 -0.64385656519934
"SITTING" 21 -0.64255574061205
"SITTING" 21 -0.642209689640071
"SITTING" 21 -0.642173526417112
"SITTING" 21 -0.64215679389893
"SITTING" 21 -0.641884628472014
"SITTING" 21 -0.639875391062032
"SITTING" 21 -0.639768338707308
"SITTING" 21 -0.638790380074866
"SITTING" 21 -0.638605837793583
"SITTING" 21 -0.638324671679323
"SITTING" 21 -0.638301911556328
"SITTING" 21 -0.63584335196
"SITTING" 21 -0.63466114745205
"SITTING" 21 -0.6324127244541
"SITTING" 21 -0.630864424966346
"SITTING" 21 -0.627252454455251
"SITTING" 21 -0.623834785583244
"SITTING" 21 -0.61849790553975
"SITTING" 21 -0.615046478013868
"SITTING" 21 -0.61460046201836
"SITTING" 21 -0.6084417073918
"SITTING" 21 -0.600416057800463
"SITTING" 21 -0.596607782074866
"SITTING" 21 -0.569778632145651
"SITTING" 22 -0.661001246532834
"SITTING" 22 -0.659570077499287
"SITTING" 22 -0.658044949841355
"SITTING" 22 -0.656370415468663
"SITTING" 22 -0.65511083758467
"SITTING" 22 -0.654939891421889
"SITTING" 22 -0.654402836735059
"SITTING" 22 -0.653480804475045
"SITTING" 22 -0.652802807261141
"SITTING" 22 -0.652477339765954
"SITTING" 22 -0.652284124616471
"SITTING" 22 -0.652274446395223
"SITTING" 22 -0.652262731921569
"SITTING" 22 -0.650969933072193
"SITTING" 22 -0.650812292746346
"SITTING" 22 -0.64944908300041
"SITTING" 22 -0.648768913614795
"SITTING" 22 -0.64853415281533
"SITTING" 22 -0.64712069192549
"SITTING" 22 -0.647019278222995
"SITTING" 22 -0.646919052052656
"SITTING" 22 -0.646612036607308
"SITTING" 22 -0.645767843671658
"SITTING" 22 -0.645436901595365
"SITTING" 22 -0.645314864789305
"SITTING" 22 -0.644509951101783
"SITTING" 22 -0.644387497367736
"SITTING" 22 -0.644078722842959
"SITTING" 22 -0.642613262408734
"SITTING" 22 -0.641937848397077
"SITTING" 22 -0.641569576375579
"SITTING" 22 -0.640925266785758
"SITTING" 22 -0.640630431674688
"SITTING" 22 -0.639870443638307
"SITTING" 22 -0.639839163307754
"SITTING" 22 -0.639460994508378
"SITTING" 22 -0.638960210705169
"SITTING" 22 -0.638805440692513
"SITTING" 22 -0.637278305781283
"SITTING" 22 -0.635197067973012
"SITTING" 22 -0.634446458501961
"SITTING" 22 -0.634230584605348
"SITTING" 22 -0.633998478651693
"SITTING" 22 -0.63079550734902
"SITTING" 22 -0.628725644649715
"SITTING" 22 -0.628710336342745
"SITTING" 22 -0.625765514713547
"SITTING" 22 -0.620758932801426
"SITTING" 22 -0.620744474797451
"SITTING" 22 -0.619170242203476
"SITTING" 22 -0.618957121169162
"SITTING" 22 -0.615633606081283
"SITTING" 22 -0.614977124694296
"SITTING" 22 -0.613708986946168
"SITTING" 22 -0.609198520222282
"SITTING" 22 -0.604400795490196
"SITTING" 22 -0.601209737913369
"SITTING" 22 -0.599476345849911
"SITTING" 22 -0.594924653316934
"SITTING" 22 -0.593732017552923
"SITTING" 22 -0.549652755386988
"SITTING" 22 -0.517937632158877
"SITTING" 23 -0.657312036692157
"SITTING" 23 -0.655733019567558
"SITTING" 23 -0.653690294955508
"SITTING" 23 -0.652509328616934
"SITTING" 23 -0.652395072632906
"SITTING" 23 -0.651793802081996
"SITTING" 23 -0.651552887524635
"SITTING" 23 -0.651166928427986
"SITTING" 23 -0.651035953741533
"SITTING" 23 -0.650988554201782
"SITTING" 23 -0.650349815066488
"SITTING" 23 -0.650009561819964
"SITTING" 23 -0.649537045613547
"SITTING" 23 -0.64928884523723
"SITTING" 23 -0.648549724811462
"SITTING" 23 -0.648058123263102
"SITTING" 23 -0.647687180467326
"SITTING" 23 -0.647610146736185
"SITTING" 23 -0.647370079923708
"SITTING" 23 -0.64724336773184
"SITTING" 23 -0.646691404573975
"SITTING" 23 -0.646386747999875
"SITTING" 23 -0.64623075130451
"SITTING" 23 -0.644616623550089
"SITTING" 23 -0.644485964697808
"SITTING" 23 -0.644354048726381
"SITTING" 23 -0.643960147497861
"SITTING" 23 -0.643022743849911
"SITTING" 23 -0.642398881491515
"SITTING" 23 -0.642078527773084
"SITTING" 23 -0.641801038649911
"SITTING" 23 -0.64141582104902
"SITTING" 23 -0.640601441671658
"SITTING" 23 -0.640585080821444
"SITTING" 23 -0.639932064630838
"SITTING" 23 -0.63986408858877
"SITTING" 23 -0.639176349115865
"SITTING" 23 -0.639083912091248
"SITTING" 23 -0.638891746837968
"SITTING" 23 -0.637380303852228
"SITTING" 23 -0.637144328873209
"SITTING" 23 -0.636533401880713
"SITTING" 23 -0.635229621773119
"SITTING" 23 -0.635171801003624
"SITTING" 23 -0.634515148308408
"SITTING" 23 -0.633505005969519
"SITTING" 23 -0.632902278717647
"SITTING" 23 -0.630797696751693
"SITTING" 23 -0.630293635910588
"SITTING" 23 -0.630158288708734
"SITTING" 23 -0.629604988297647
"SITTING" 23 -0.628420355881105
"SITTING" 23 -0.626167946616168
"SITTING" 23 -0.622017691730303
"SITTING" 23 -0.618968672221034
"SITTING" 23 -0.615748958021569
"SITTING" 23 -0.613968839856542
"SITTING" 23 -0.613945570835294
"SITTING" 23 -0.610122613790553
"SITTING" 23 -0.609291449145455
"SITTING" 23 -0.60461234454189
"SITTING" 23 -0.603768530486631
"SITTING" 23 -0.599050888668984
"SITTING" 23 -0.581463817651337
"SITTING" 23 -0.578841770994118
"SITTING" 23 -0.578212002574866
"SITTING" 23 -0.55621999544082
"SITTING" 23 -0.549843659107665
"SITTING" 24 -0.662366359975365
"SITTING" 24 -0.660826593013012
"SITTING" 24 -0.660788382795722
"SITTING" 24 -0.659813395865865
"SITTING" 24 -0.65913927896738
"SITTING" 24 -0.658638724557358
"SITTING" 24 -0.658633204787522
"SITTING" 24 -0.65845934012549
"SITTING" 24 -0.658234779551515
"SITTING" 24 -0.657771384786809
"SITTING" 24 -0.657527176206061
"SITTING" 24 -0.656915983023797
"SITTING" 24 -0.656899416333868
"SITTING" 24 -0.656609238167914
"SITTING" 24 -0.656497581077023
"SITTING" 24 -0.656215658081283
"SITTING" 24 -0.656141354077718
"SITTING" 24 -0.655962442037237
"SITTING" 24 -0.655924574260071
"SITTING" 24 -0.655372664711857
"SITTING" 24 -0.655210893782353
"SITTING" 24 -0.655002700546168
"SITTING" 24 -0.654751669939216
"SITTING" 24 -0.654621816664706
"SITTING" 24 -0.654409589783193
"SITTING" 24 -0.654077607651693
"SITTING" 24 -0.653836621558645
"SITTING" 24 -0.653462446117237
"SITTING" 24 -0.653227992414242
"SITTING" 24 -0.652710834437914
"SITTING" 24 -0.652140648353654
"SITTING" 24 -0.652073584060446
"SITTING" 24 -0.652033218066114
"SITTING" 24 -0.651974575852585
"SITTING" 24 -0.649756621137094
"SITTING" 24 -0.649495537619572
"SITTING" 24 -0.649231820827647
"SITTING" 24 -0.648992950695009
"SITTING" 24 -0.648743645462353
"SITTING" 24 -0.648448288781283
"SITTING" 24 -0.648186874250446
"SITTING" 24 -0.647592742517077
"SITTING" 24 -0.647576985233922
"SITTING" 24 -0.647151416380947
"SITTING" 24 -0.646531206885205
"SITTING" 24 -0.646269873165668
"SITTING" 24 -0.64601498177016
"SITTING" 24 -0.645757205739893
"SITTING" 24 -0.645364035172193
"SITTING" 24 -0.645361016297255
"SITTING" 24 -0.645317976671836
"SITTING" 24 -0.645252218231729
"SITTING" 24 -0.645074906343155
"SITTING" 24 -0.643723703064221
"SITTING" 24 -0.643009496976292
"SITTING" 24 -0.642197913671301
"SITTING" 24 -0.639826693731729
"SITTING" 24 -0.63154990040107
"SITTING" 24 -0.630706499586988
"SITTING" 24 -0.630012512438681
"SITTING" 24 -0.628212876937611
"SITTING" 24 -0.626029335546881
"SITTING" 24 -0.619989518875704
"SITTING" 24 -0.618792011530517
"SITTING" 24 -0.616868750111765
"SITTING" 24 -0.604905052714973
"SITTING" 24 -0.599183188997504
"SITTING" 24 -0.590726280798752
"SITTING" 25 -0.660589302559002
"SITTING" 25 -0.659238747392692
"SITTING" 25 -0.65891486792246
"SITTING" 25 -0.658278386170945
"SITTING" 25 -0.658189617927451
"SITTING" 25 -0.657905013715508
"SITTING" 25 -0.657408685440339
"SITTING" 25 -0.657177108653832
"SITTING" 25 -0.657156093643387
"SITTING" 25 -0.656893656386096
"SITTING" 25 -0.656050643816756
"SITTING" 25 -0.655936172419251
"SITTING" 25 -0.655928921703743
"SITTING" 25 -0.65558595760633
"SITTING" 25 -0.654865344899608
"SITTING" 25 -0.654559353348021
"SITTING" 25 -0.654460805483922
"SITTING" 25 -0.654412286271599
"SITTING" 25 -0.654288598355972
"SITTING" 25 -0.653621406759893
"SITTING" 25 -0.653374974796435
"SITTING" 25 -0.653256516814545
"SITTING" 25 -0.653121674149537
"SITTING" 25 -0.653066643533369
"SITTING" 25 -0.653047821088521
"SITTING" 25 -0.652818705028378
"SITTING" 25 -0.652559580307291
"SITTING" 25 -0.652431100435472
"SITTING" 25 -0.652156205200357
"SITTING" 25 -0.651607664071301
"SITTING" 25 -0.650974154949733
"SITTING" 25 -0.650382990078538
"SITTING" 25 -0.650343576366132
"SITTING" 25 -0.650230571391266
"SITTING" 25 -0.650129053276578
"SITTING" 25 -0.650068320033565
"SITTING" 25 -0.649887670421925
"SITTING" 25 -0.649324164956506
"SITTING" 25 -0.648488127778289
"SITTING" 25 -0.647995674420499
"SITTING" 25 -0.647692402142144
"SITTING" 25 -0.647558338407487
"SITTING" 25 -0.64744757425918
"SITTING" 25 -0.646740692532977
"SITTING" 25 -0.646657189155847
"SITTING" 25 -0.646608826788859
"SITTING" 25 -0.646086413603209
"SITTING" 25 -0.645218456798217
"SITTING" 25 -0.643292758134403
"SITTING" 25 -0.641698890588592
"SITTING" 25 -0.641613565310303
"SITTING" 25 -0.641406690622995
"SITTING" 25 -0.640344609793583
"SITTING" 25 -0.638546939053298
"SITTING" 25 -0.637835771555437
"SITTING" 25 -0.637632417414439
"SITTING" 25 -0.630067115042891
"SITTING" 25 -0.629522015358289
"SITTING" 25 -0.627562576883422
"SITTING" 25 -0.626442153181818
"SITTING" 25 -0.623300857084456
"SITTING" 25 -0.611813107059537
"SITTING" 25 -0.60332111640861
"SITTING" 25 -0.57902362758943
"SITTING" 25 -0.560825128040463
"SITTING" 26 -0.667076276863904
"SITTING" 26 -0.665490205293423
"SITTING" 26 -0.664561674465182
"SITTING" 26 -0.66278465517877
"SITTING" 26 -0.661484706921034
"SITTING" 26 -0.659295815059055
"SITTING" 26 -0.658996872628877
